// --------------------------------- Input set 1 ---------------------------------// 
11110111011001101000   // A(1, 1): -1.074951e+00
00000001100001101000   // A(2, 1): 1.906738e-01
00001100100010111110   // A(3, 1): 1.568298e+00
00000011000001101101   // A(4, 1): 3.783264e-01
11111000110001111101   // A(1, 2): -9.024353e-01
00000100001100110101   // A(2, 2): 5.250549e-01
11111110000010111101   // A(3, 2): -2.442322e-01
11111111111100010000   // A(4, 2): -7.324219e-03
00011000001010100110   // A(1, 3): 3.020691e+00
11110001010010001110   // A(2, 3): -1.839417e+00
11110110011001010110   // A(3, 3): -1.200500e+00
00001000110010010001   // A(4, 3): 1.098175e+00
00001010111011111001   // A(1, 4): 1.366974e+00
00000110100010111101   // A(2, 4): 8.182678e-01
00010000101001100011   // A(3, 4): 2.081146e+00
00001001001110001010   // A(4, 4): 1.152649e+00
00000000000001111101   // y(1): 3.814697e-03
00000000011001001110   // y(2): 4.925537e-02
00000011000011111010   // y(3): 3.826294e-01
00000010111110000011   // y(4): 3.711853e-01
// --------------------------------- Input set 2 ---------------------------------// 
00001000010101010000   // A(1, 1): 1.041504e+00
11111011111110010000   // A(2, 1): -5.034180e-01
11111100001111110110   // A(3, 1): -4.690552e-01
00000010000000011000   // A(4, 1): 2.507324e-01
11111101000011110000   // A(1, 2): -3.676758e-01
00000010010001011000   // A(2, 2): 2.839355e-01
00000100000110111100   // A(3, 2): 5.135498e-01
00000100000100110000   // A(4, 2): 5.092773e-01
11111101110111001100   // A(1, 3): -2.672119e-01
11111110101110100110   // A(2, 3): -1.589966e-01
00000011111010111010   // A(3, 3): 4.900513e-01
00000001101000101101   // A(4, 3): 2.044983e-01
11111110110101001010   // A(1, 4): -1.461792e-01
00000000110101100001   // A(2, 4): 1.045227e-01
11110011101010100110   // A(3, 4): -1.541809e+00
00000001011011011010   // A(4, 4): 1.785278e-01
00000010011110000010   // y(1): 3.086548e-01
00000011101101011111   // y(2): 4.638367e-01
00000010001110100000   // y(3): 2.783203e-01
00000001100101001010   // y(4): 1.975708e-01
// --------------------------------- Input set 3 ---------------------------------// 
00000100010111000110   // A(1, 1): 5.451050e-01
11111010000001101000   // A(2, 1): -7.468262e-01
00001100000101100010   // A(3, 1): 1.510803e+00
11111001011110101011   // A(4, 1): -8.150940e-01
00001010111110110000   // A(1, 2): 1.372559e+00
00001101111010101011   // A(2, 2): 1.739594e+00
11111011001101001101   // A(3, 2): -5.992126e-01
00010001100111010100   // A(4, 2): 2.201782e+00
00000010001011011001   // A(1, 3): 2.722473e-01
11111100001111010100   // A(2, 3): -4.700928e-01
00000011111111111110   // A(3, 3): 4.999390e-01
00000100000000110111   // A(4, 3): 5.016785e-01
11101101010100100111   // A(1, 4): -2.334747e+00
00001011101101111100   // A(2, 4): 1.464722e+00
11111101110000101010   // A(3, 4): -2.799683e-01
11111010000101001011   // A(4, 4): -7.398987e-01
00000000110111010101   // y(1): 1.080627e-01
00000110110110011010   // y(2): 8.562622e-01
00000110111000101010   // y(3): 8.606567e-01
00000010000000101111   // y(4): 2.514343e-01
// --------------------------------- Input set 4 ---------------------------------// 
11111100000100111100   // A(1, 1): -4.903564e-01
00000110000101100000   // A(2, 1): 7.607422e-01
11111111100100100100   // A(3, 1): -5.358887e-02
11111101001110000011   // A(4, 1): -3.475647e-01
11111000101010100100   // A(1, 2): -9.168701e-01
00010001001111001111   // A(2, 2): 2.154755e+00
00000010100010110001   // A(3, 2): 3.179016e-01
11111101111000001100   // A(4, 2): -2.652588e-01
00001100010100101011   // A(1, 3): 1.540375e+00
11111000011011101001   // A(2, 3): -9.460144e-01
11111101001101110110   // A(3, 3): -3.479614e-01
11111011010000110100   // A(4, 3): -5.921631e-01
00001111010101110001   // A(1, 4): 1.917511e+00
00000101010101100010   // A(2, 4): 6.670532e-01
00000010111111001000   // A(3, 4): 3.732910e-01
11110011110001101001   // A(4, 4): -1.528046e+00
00000010000101010011   // y(1): 2.603455e-01
00000011100000100110   // y(2): 4.386597e-01
00000101110100110110   // y(3): 7.282104e-01
00000101101011100000   // y(4): 7.099609e-01
