01111111011110111110110110010111  // 7f7bed97
01111110100110101110001001100101  // 7e9ae265
10000000000000000000000001011001  // 80000059
00000000001001010000110000001000  // 00250c08
01100011001001001110100000111100  // 6324e83c
11111111001110000011000010110111  // ff3830b7
11011111000101001111100011111000  // df14f8f8
10000000001101010111001010100001  // 803572a1
01110011100100001001110100101111  // 73909d2f
10000000010110010010110010100100  // 80592ca4
10000000000000001100100110111011  // 8000c9bb
10000000010100000001010110010101  // 80501595
10000000000000000000000000100000  // 80000020
10000000000000000000001111100111  // 800003e7
00000000010001100110111101000000  // 00466f40
10000000000000000001001000110010  // 80001232
10000000011000000101010010101000  // 806054a8
10000000000000101111100001110101  // 8002f875
01111100000000110000100101011010  // 7c03095a
11111110011001111011010000101010  // fe67b42a
00000000000000001110100010110011  // 0000e8b3
00000000000000000000000101010011  // 00000153
10000000000100001000011101011000  // 80108758
01111110010011001100111101100110  // 7e4ccf66
10000000001100110000001001100101  // 80330265
00000000000000000000000000101001  // 00000029
11111111010101000001101100011100  // ff541b1c
01111111000001010101011011101111  // 7f0556ef
00000000010100101100010001010011  // 0052c453
01111111000110101011001100011001  // 7f1ab319
01111111011000110010100011111010  // 7f6328fa
11111110111001001100001100011001  // fee4c319
00000000000010010011011000101110  // 0009362e
01001001100010010000100100011000  // 49890918
00000000010101110011111010100001  // 00573ea1
11111101111111001100000110010111  // fdfcc197
10000000001100110000011001011000  // 80330658
00101100111110110010000000001101  // 2cfb200d
01111001100000011111100100110110  // 7981f936
00001110110111000010001011001101  // 0edc22cd
10000000100111001111101000111101  // 809cfa3d
00000000011011011110000010100110  // 006de0a6
11111110001001011001101111010011  // fe259bd3
10000000000000000000000000000010  // 80000002
10000000011001010111000000000010  // 80657002
00000000010010110111000100010000  // 004b7110
10000000000000000000000000000100  // 80000004
00000000000000000000000000000001  // 00000001
10000000011100011010100110100110  // 8071a9a6
10000000000000000000000000101100  // 8000002c
00000000000000000000000001000110  // 00000046
00000000000000000000001011010011  // 000002d3
00000000001000001001011000110111  // 00209637
00111111111101100011110011000010  // 3ff63cc2
11111110100001011001010011111011  // fe8594fb
10000000000000000000000000000011  // 80000003
01111110011010011100001001111001  // 7e69c279
10000000000000000000000001110000  // 80000070
00000000000110110000100011010011  // 001b08d3
00111101000100100001100000100000  // 3d121820
00000000000010000101001011010100  // 000852d4
00000000000000000000001000100111  // 00000227
11111111001000011110111011111001  // ff21eef9
00010001000011011011011111001110  // 110db7ce
11000000011011101000001010001000  // c06e8288
00000000000000000000001000101101  // 0000022d
00000000000000000010000110100100  // 000021a4
00000000000110000001000100101101  // 0018112d
00000000001010110000111011100010  // 002b0ee2
01111110110110001111010000011010  // 7ed8f41a
10001011011000011000110011110101  // 8b618cf5
00000000000000110101011010000100  // 00035684
10110011111111110110011010001011  // b3ff668b
01111111001000001111010010010001  // 7f20f491
11111110101110110101000010100101  // febb50a5
00000000000000000000000000011000  // 00000018
00000000000111100011011111111111  // 001e37ff
10000000001001100011111111100010  // 80263fe2
11011011000111110110100011101100  // db1f68ec
01110111001111001011101111111001  // 773cbbf9
11111111010001000101001000001110  // ff44520e
10000000000000000000000000010010  // 80000012
11111111001111010101000101110000  // ff3d5170
01111110101000101000010001110010  // 7ea28472
11010100010010011110010111110111  // d449e5f7
11100110001001010011100100011101  // e625391d
10000000000000000001000111110001  // 800011f1
00000000000000000000100011101011  // 000008eb
00000000000101100101001011010000  // 001652d0
00000000010100000111101010010111  // 00507a97
00000000000000001101110001111110  // 0000dc7e
01111110111011000001111000010110  // 7eec1e16
10000000000000000100011101001101  // 8000474d
00010000000001101101010100111101  // 1006d53d
00000000000010100100010010010101  // 000a4495
00110010110110110010010100001110  // 32db250e
00000000000000000000000010100101  // 000000a5
00000000011110100010110111001010  // 007a2dca
00000000011111101010000010111011  // 007ea0bb
00000000011010110001001010010010  // 006b1292
